"Id","Name","Full Name","Effects"
"000ba440","ModDetectionMovement","","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MulAddValueToActor', 'v_type': 8, 'value': {'value': 0.009999999776482582, 'actor1': {'id': '000ba43c', 'name': 'DetectionMovementMod', 'full': ''}, 'actor2': ''}}]"
"000ba435","ModFallingDamage","","[{'e_type': 'Function', 'entry': 'FallingDamage', 'op': 'MulAddValueToActor', 'v_type': 8, 'value': {'value': 0.009999999776482582, 'actor1': {'id': '000ba43d', 'name': 'FallingDamageMod', 'full': 'Fall Damage'}, 'actor2': ''}}]"
"000ba42f","ModLimbDamage","","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MultiplyActorValueMultiply?', 'v_type': 8, 'value': {'value': 1.0, 'actor1': {'id': '000ba43e', 'name': 'ReduceLimbDamageMod', 'full': 'Limb Damage'}, 'actor2': ''}}]"
"000b6f63","PerkMagLaCoiffe","La Coiffe","[]"
"000b0ec0","CUT_InstM02LiamsAlgorithm","Liam's Algorithm","[]"
"000adf73","MinRonnieShawPerk","Resistant to Unarmed attacks","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"000a2776","ImmuneToPoison","","[{'e_type': 'Function', 'entry': 'IncomingWeaponDamage?', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}, {'e_type': 'Function', 'entry': 'TypedIncomingSpellMagnitude', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"000a2775","ImmuneToRadiation","","[{'e_type': 'Function', 'entry': 'Rads', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}, {'e_type': 'Function', 'entry': 'IncomingSpellMagnitude', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"00092a82","PerkMagGunsAndBullets","Guns and Bullets","[{'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.05000000074505806}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.10000000149011612}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.15000000596046448}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.20000000298023224}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.25}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.30000001192092896}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.3499999940395355}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.4000000059604645}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.44999998807907104}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.5}]"
"00092a6e","PerkMagTeslaAndYou","Tesla Science","[{'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.05000000074505806}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.10000000149011612}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.15000000596046448}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.20000000298023224}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.25}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.30000001192092896}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.3499999940395355}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.4000000059604645}, {'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.44999998807907104}]"
"000913c2","PerkMagTumblersToday","Tumblers Today","[{'e_type': 'Function', 'entry': 'AutoLockpickingChance', 'op': 'MulValue', 'v_type': 1, 'value': 1.0199999809265137}, {'e_type': 'Function', 'entry': 'LockpickSweetSpot', 'op': 'MulValue', 'v_type': 1, 'value': 1.0199999809265137}, {'e_type': 'Function', 'entry': 'AutoLockpickingChance', 'op': 'MulValue', 'v_type': 1, 'value': 1.0399999618530273}, {'e_type': 'Function', 'entry': 'LockpickSweetSpot', 'op': 'MulValue', 'v_type': 1, 'value': 1.0399999618530273}, {'e_type': 'Function', 'entry': 'AutoLockpickingChance', 'op': 'MulValue', 'v_type': 1, 'value': 1.059999942779541}, {'e_type': 'Function', 'entry': 'LockpickSweetSpot', 'op': 'MulValue', 'v_type': 1, 'value': 1.059999942779541}, {'e_type': 'Function', 'entry': 'AutoLockpickingChance', 'op': 'MulValue', 'v_type': 1, 'value': 1.0800000429153442}, {'e_type': 'Function', 'entry': 'LockpickSweetSpot', 'op': 'MulValue', 'v_type': 1, 'value': 1.0800000429153442}, {'e_type': 'Function', 'entry': 'AutoLockpickingChance', 'op': 'MulValue', 'v_type': 1, 'value': 1.100000023841858}, {'e_type': 'Function', 'entry': 'LockpickSweetSpot', 'op': 'MulValue', 'v_type': 1, 'value': 1.100000023841858}]"
"000913c1","PerkMagJunktownJerkyVendor","Junktown Vendor","[{'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.9700000286102295}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.9399999976158142}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.9100000262260437}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.8799999952316284}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.8500000238418579}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.8199999928474426}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.7900000214576721}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.7599999904632568}]"
"0008efb4","PowerArmorCheaperSprinting","Power Armor Cheap Sprint","[{'e_type': 'Function', 'entry': 'SprintAPDrainRate', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"0008e3a5","PerkMagMassSurgicalJournal","Massachusetts Surgery","[{'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.0199999809265137}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.0399999618530273}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.059999942779541}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.0800000429153442}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.100000023841858}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.1200000047683716}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.1399999856948853}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.159999966621399}, {'e_type': 'Function', 'entry': 'OutgoingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 1.1799999475479126}]"
"0008e3a4","PerkMagUSCovertOperations","Covert Operations","[{'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.9599999785423279}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.9200000166893005}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.8799999952316284}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.8399999737739563}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.7599999904632568}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.7200000286102295}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.6800000071525574}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.6399999856948853}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.6000000238418579}]"
"0006fa24","CUT_CommandoMaster04","Master Commando","[]"
"0006fa1e","CUT_GunslingerMaster04","Master Gunslinger","[]"
"0006fa1d","FirstAid03","First Aid","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.4500000476837158}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.4500000476837158}]"
"0006fa1c","FirstAid02","First Aid","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.2999999523162842}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.2999999523162842}]"
"0005c526","SURV_WellRestedXPBonus","Rested","[{'e_type': 'Function', 'entry': 'Experience', 'op': 'MulValue', 'v_type': 1, 'value': 1.0499999523162842}]"
"00056dd7","PlayerPerk","Player Perk","[{'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 1.25}, {'e_type': 'Function', 'entry': 'KillExp', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}, {'e_type': 'Function', 'entry': 'ReviveItem', 'op': 'SetItem', 'v_type': 9, 'value': '004ea012'}, {'e_type': 'Function', 'entry': 'VATSHitChance', 'op': 'AddValue', 'v_type': 1, 'value': -0.15000000596046448}, {'e_type': 'Function', 'entry': 'BuyPrices', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}, {'e_type': 'Function', 'entry': 'SellPrices', 'op': 'MulValue', 'v_type': 1, 'value': 1.25}, {'e_type': 'Function', 'entry': 'SneakAttackMultiplier', 'op': 'MulAddValue', 'v_type': 8, 'value': {'value': 0.009999999776482582, 'actor1': {'id': '006e1052', 'name': 'STAT_SneakAttackBonus', 'full': 'Sneak Attack Damage'}, 'actor2': ''}}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulAddValueToActor', 'v_type': 8, 'value': {'value': -1.0, 'actor1': {'id': '00183316', 'name': 'ArmorQuietMod', 'full': 'Stealth While Moving'}, 'actor2': ''}}, {'e_type': 'Function', 'entry': 'FallingDamage', 'op': 'MultiplyActorValueMultiply?', 'v_type': 8, 'value': {'value': 1.0, 'actor1': {'id': '000ba43d', 'name': 'FallingDamageMod', 'full': 'Fall Damage'}, 'actor2': ''}}, {'e_type': 'Function', 'entry': 'LightDetection', 'op': 'MulAddValueToActor', 'v_type': 8, 'value': {'value': -1.0, 'actor1': {'id': '00183312', 'name': 'ArmorShadowHide', 'full': 'Stealth in Shadows'}, 'actor2': ''}}, {'e_type': 'Function', 'entry': 'BlockedPercent', 'op': 'MulAddValue', 'v_type': 8, 'value': {'value': 1.0, 'actor1': {'id': '0018330e', 'name': 'ArmorBlockPercent', 'full': 'Chance to Block Melee Attacks'}, 'actor2': ''}}, {'e_type': 'Function', 'entry': 'Experience', 'op': 'MulValue', 'v_type': 1, 'value': 1.0499999523162842}, {'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '006e1b1a', 'name': 'AbHungerThirstTier', 'full': 'Hunger Thirst Tier', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '006e1b18', 'name': 'HungerThirstTierEffect', 'full': 'Hunger And Thirst', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '006d37dc', 'name': 'HungerThirstTier', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'ApplyFriendlyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '0079c8a9', 'name': 'PerkMedicSpell', 'full': 'Medic', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '003e956a', 'mag_effects': [{'m_effect': {'id': '001f109e', 'name': 'Legendary_Medic', 'full': 'Medic', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stimpack', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"00024b01","LeadBelly03","Lead Belly","[]"
"00024b00","LeadBelly02","Lead Belly","[]"
"00024aff","Penetrator01","Penetrator","[{'e_type': 'Function', 'entry': 'VATSPenetrationMinVisibility', 'op': 'SetValue', 'v_type': 1, 'value': 0.33000001311302185}]"
"00024afe","AdamantiumSkeleton03","Adamantium Skeleton","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.0}]"
"00024afd","AdamantiumSkeleton02","Adamantium Skeleton","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.4000000059604645}]"
"000221fc","QuickHands01","Quick Hands","[{'e_type': 'Function', 'entry': 'AutoFillWeapon', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}]"
"000207d1","VANS","V.A.N.S.","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0006ab35', 'name': 'AbPerkVANS', 'full': 'Vault Assisted Navigation System', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0006ab36', 'name': 'AbVANS', 'full': 'VANS Helper', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000389', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '000207d1'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0001db00","IronFist03","Iron Fist","[]"
"0001daff","IronFist02","Iron Fist","[]"
"0001dafe","IronFist01","Iron Fist","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0035206b', 'name': 'AbPerkIronFist', 'full': 'Iron Fist', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0035206a', 'name': 'AbPerkFortifyDmgMeleeUnarmed', 'full': 'Fortify Unarmed Melee Damage', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0035206e', 'name': 'STAT_DmgMeleeUnarmed', 'full': 'upermutant'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0035206a', 'name': 'AbPerkFortifyDmgMeleeUnarmed', 'full': 'Fortify Unarmed Melee Damage', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0035206e', 'name': 'STAT_DmgMeleeUnarmed', 'full': 'upermutant'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0035206a', 'name': 'AbPerkFortifyDmgMeleeUnarmed', 'full': 'Fortify Unarmed Melee Damage', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0035206e', 'name': 'STAT_DmgMeleeUnarmed', 'full': 'upermutant'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"00052401","PicklockMaster01","Master Picklock","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0032cb40', 'name': 'AbPerkPicklockMaster1', 'full': 'Picklock Master', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0032cb39', 'name': 'AbPerkFortifyLockpickingTier', 'full': 'Mod Lockpicking Tier', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0032cb37', 'name': 'STAT_LockpickingTier', 'full': 'Lockpicking Tier'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0032cb2e', 'name': 'AbPerkFortifyLockpicking', 'full': 'Fortify Lockpicking', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '002ed81c', 'name': 'STAT_Lockpicking', 'full': 'Lockpicking ""Sweet Spot""'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"00052400","PicklockExpert01","Expert Picklock","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0032cb3a', 'name': 'AbPerkPicklockExpert1', 'full': 'Picklock Expert', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0032cb39', 'name': 'AbPerkFortifyLockpickingTier', 'full': 'Mod Lockpicking Tier', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0032cb37', 'name': 'STAT_LockpickingTier', 'full': 'Lockpicking Tier'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0032cb2e', 'name': 'AbPerkFortifyLockpicking', 'full': 'Fortify Lockpicking', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '002ed81c', 'name': 'STAT_Lockpicking', 'full': 'Lockpicking ""Sweet Spot""'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"000523ff","Picklock01","Picklock","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0032cb38', 'name': 'AbPerkPicklock1', 'full': 'Picklock', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0032cb39', 'name': 'AbPerkFortifyLockpickingTier', 'full': 'Mod Lockpicking Tier', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0032cb37', 'name': 'STAT_LockpickingTier', 'full': 'Lockpicking Tier'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0032cb2e', 'name': 'AbPerkFortifyLockpicking', 'full': 'Fortify Lockpicking', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '002ed81c', 'name': 'STAT_Lockpicking', 'full': 'Lockpicking ""Sweet Spot""'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004f3e4","crBloodbugDamageMultiplier01","","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}]"
