Name,Level,dr,er,fire,poison,cold,rad,Health
sheepsquatch,23,150,150,150,150,150,150,4000
sheepsquatch,24,150,150,150,150,150,150,4000
sheepsquatch,25,150,150,150,150,150,150,4000
sheepsquatch,26,150,150,150,150,150,150,4000
sheepsquatch,27,150,150,150,150,150,150,4000
sheepsquatch,28,150,150,150,150,150,150,4000
sheepsquatch,29,150,150,150,150,150,150,4000
sheepsquatch,30,150,150,150,150,150,150,4000
sheepsquatch,31,150,150,150,150,150,150,4000
sheepsquatch,32,150,150,150,150,150,150,4000
sheepsquatch,33,150,150,150,150,150,150,4000
sheepsquatch,34,150,150,150,150,150,150,4000
sheepsquatch,35,150,150,150,150,150,150,4000
sheepsquatch,36,150,150,150,150,150,150,4000
sheepsquatch,37,150,150,150,150,150,150,4000
sheepsquatch,38,150,150,150,150,150,150,4000
sheepsquatch,39,150,150,150,150,150,150,4000
sheepsquatch,40,150,150,150,150,150,150,4000
sheepsquatch,41,150,150,150,150,150,150,4000
sheepsquatch,42,150,150,150,150,150,150,4000
sheepsquatch,43,150,150,150,150,150,150,4000
sheepsquatch,44,150,150,150,150,150,150,4000
sheepsquatch,45,150,150,150,150,150,150,4000
sheepsquatch,46,150,150,150,150,150,150,4000
sheepsquatch,47,150,150,150,150,150,150,4000
sheepsquatch,48,150,150,150,150,150,150,4000
sheepsquatch,49,150,150,150,150,150,150,4000
sheepsquatch,50,150,150,150,150,150,150,4000
sheepsquatch,51,153.33333333333334,153.33333333333334,153.33333333333334,153.33333333333334,153.33333333333334,153.33333333333334,4016.6666666666665
sheepsquatch,52,156.66666666666669,156.66666666666669,156.66666666666669,156.66666666666669,156.66666666666669,156.66666666666669,4033.333333333333
sheepsquatch,53,160.00000000000003,160.00000000000003,160.00000000000003,160.00000000000003,160.00000000000003,160.00000000000003,4049.9999999999995
sheepsquatch,54,163.33333333333337,163.33333333333337,163.33333333333337,163.33333333333337,163.33333333333337,163.33333333333337,4066.666666666666
sheepsquatch,55,166.6666666666667,166.6666666666667,166.6666666666667,166.6666666666667,166.6666666666667,166.6666666666667,4083.3333333333326
sheepsquatch,56,170.00000000000006,170.00000000000006,170.00000000000006,170.00000000000006,170.00000000000006,170.00000000000006,4099.999999999999
sheepsquatch,57,173.3333333333334,173.3333333333334,173.3333333333334,173.3333333333334,173.3333333333334,173.3333333333334,4116.666666666666
sheepsquatch,58,176.66666666666674,176.66666666666674,176.66666666666674,176.66666666666674,176.66666666666674,176.66666666666674,4133.333333333333
sheepsquatch,59,180.00000000000009,180.00000000000009,180.00000000000009,180.00000000000009,180.00000000000009,180.00000000000009,4150.0
sheepsquatch,60,183.33333333333343,183.33333333333343,183.33333333333343,183.33333333333343,183.33333333333343,183.33333333333343,4166.666666666667
sheepsquatch,61,186.66666666666677,186.66666666666677,186.66666666666677,186.66666666666677,186.66666666666677,186.66666666666677,4183.333333333334
sheepsquatch,62,190.0000000000001,190.0000000000001,190.0000000000001,190.0000000000001,190.0000000000001,190.0000000000001,4200.000000000001
sheepsquatch,63,193.33333333333346,193.33333333333346,193.33333333333346,193.33333333333346,193.33333333333346,193.33333333333346,4216.666666666668
sheepsquatch,64,196.6666666666668,196.6666666666668,196.6666666666668,196.6666666666668,196.6666666666668,196.6666666666668,4233.333333333335
sheepsquatch,65,200,200,200,200,200,200,4250
sheepsquatch,66,206.66666666666666,206.66666666666666,206.66666666666666,206.66666666666666,206.66666666666666,206.66666666666666,4266.666666666667
sheepsquatch,67,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,4283.333333333334
sheepsquatch,68,219.99999999999997,219.99999999999997,219.99999999999997,219.99999999999997,219.99999999999997,219.99999999999997,4300.000000000001
sheepsquatch,69,226.66666666666663,226.66666666666663,226.66666666666663,226.66666666666663,226.66666666666663,226.66666666666663,4316.666666666668
sheepsquatch,70,233.3333333333333,233.3333333333333,233.3333333333333,233.3333333333333,233.3333333333333,233.3333333333333,4333.333333333335
sheepsquatch,71,239.99999999999994,239.99999999999994,239.99999999999994,239.99999999999994,239.99999999999994,239.99999999999994,4350.000000000002
sheepsquatch,72,246.6666666666666,246.6666666666666,246.6666666666666,246.6666666666666,246.6666666666666,246.6666666666666,4366.666666666669
sheepsquatch,73,253.33333333333326,253.33333333333326,253.33333333333326,253.33333333333326,253.33333333333326,253.33333333333326,4383.333333333336
sheepsquatch,74,259.99999999999994,259.99999999999994,259.99999999999994,259.99999999999994,259.99999999999994,259.99999999999994,4400.000000000003
sheepsquatch,75,266.66666666666663,266.66666666666663,266.66666666666663,266.66666666666663,266.66666666666663,266.66666666666663,4416.66666666667
sheepsquatch,76,273.3333333333333,273.3333333333333,273.3333333333333,273.3333333333333,273.3333333333333,273.3333333333333,4433.333333333337
sheepsquatch,77,280.0,280.0,280.0,280.0,280.0,280.0,4450.000000000004
sheepsquatch,78,286.6666666666667,286.6666666666667,286.6666666666667,286.6666666666667,286.6666666666667,286.6666666666667,4466.666666666671
sheepsquatch,79,293.33333333333337,293.33333333333337,293.33333333333337,293.33333333333337,293.33333333333337,293.33333333333337,4483.333333333338
sheepsquatch,80,300,300,300,300,300,300,4500
sheepsquatch,81,300.0,300.0,300.0,300.0,300.0,300.0,4525.0
sheepsquatch,82,300.0,300.0,300.0,300.0,300.0,300.0,4550.0
sheepsquatch,83,300.0,300.0,300.0,300.0,300.0,300.0,4575.0
sheepsquatch,84,300.0,300.0,300.0,300.0,300.0,300.0,4600.0
sheepsquatch,85,300.0,300.0,300.0,300.0,300.0,300.0,4625.0
sheepsquatch,86,300.0,300.0,300.0,300.0,300.0,300.0,4650.0
sheepsquatch,87,300.0,300.0,300.0,300.0,300.0,300.0,4675.0
sheepsquatch,88,300.0,300.0,300.0,300.0,300.0,300.0,4700.0
sheepsquatch,89,300.0,300.0,300.0,300.0,300.0,300.0,4725.0
sheepsquatch,90,300.0,300.0,300.0,300.0,300.0,300.0,4750.0
sheepsquatch,91,300.0,300.0,300.0,300.0,300.0,300.0,4775.0
sheepsquatch,92,300.0,300.0,300.0,300.0,300.0,300.0,4800.0
sheepsquatch,93,300.0,300.0,300.0,300.0,300.0,300.0,4825.0
sheepsquatch,94,300.0,300.0,300.0,300.0,300.0,300.0,4850.0
sheepsquatch,95,300.0,300.0,300.0,300.0,300.0,300.0,4875.0
sheepsquatch,96,300.0,300.0,300.0,300.0,300.0,300.0,4900.0
sheepsquatch,97,300.0,300.0,300.0,300.0,300.0,300.0,4925.0
sheepsquatch,98,300.0,300.0,300.0,300.0,300.0,300.0,4950.0
sheepsquatch,99,300.0,300.0,300.0,300.0,300.0,300.0,4975.0
sheepsquatch,100,300,300,300,300,300,300,5000
sheepsquatch,101,300,300,300,300,300,300,5000
sheepsquatch,102,300,300,300,300,300,300,5000
sheepsquatch,103,300,300,300,300,300,300,5000
sheepsquatch,104,300,300,300,300,300,300,5000
sheepsquatch,105,300,300,300,300,300,300,5000
sheepsquatch,106,300,300,300,300,300,300,5000
sheepsquatch,107,300,300,300,300,300,300,5000
sheepsquatch,108,300,300,300,300,300,300,5000
sheepsquatch,109,300,300,300,300,300,300,5000
sheepsquatch,110,300,300,300,300,300,300,5000
sheepsquatch,111,300,300,300,300,300,300,5000
sheepsquatch,112,300,300,300,300,300,300,5000
sheepsquatch,113,300,300,300,300,300,300,5000
sheepsquatch,114,300,300,300,300,300,300,5000
sheepsquatch,115,300,300,300,300,300,300,5000
sheepsquatch,116,300,300,300,300,300,300,5000
sheepsquatch,117,300,300,300,300,300,300,5000
sheepsquatch,118,300,300,300,300,300,300,5000
sheepsquatch,119,300,300,300,300,300,300,5000
sheepsquatch,120,300,300,300,300,300,300,5000
sheepsquatchimposterling,1,60,60,60,60,60,60,1020
sheepsquatchimposterling,2,60,60,60,60,60,60,1020
sheepsquatchimposterling,3,60,60,60,60,60,60,1020
sheepsquatchimposterling,4,60,60,60,60,60,60,1020
sheepsquatchimposterling,5,60,60,60,60,60,60,1020
sheepsquatchimposterling,6,60,60,60,60,60,60,1020
sheepsquatchimposterling,7,60,60,60,60,60,60,1020
sheepsquatchimposterling,8,60,60,60,60,60,60,1020
sheepsquatchimposterling,9,60,60,60,60,60,60,1020
sheepsquatchimposterling,10,60,60,60,60,60,60,1020
sheepsquatchimposterling,11,60,60,60,60,60,60,1020
sheepsquatchimposterling,12,60,60,60,60,60,60,1020
sheepsquatchimposterling,13,60,60,60,60,60,60,1020
sheepsquatchimposterling,14,60,60,60,60,60,60,1020
sheepsquatchimposterling,15,60,60,60,60,60,60,1020
sheepsquatchimposterling,16,60,60,60,60,60,60,1020
sheepsquatchimposterling,17,60,60,60,60,60,60,1020
sheepsquatchimposterling,18,60,60,60,60,60,60,1020
sheepsquatchimposterling,19,60,60,60,60,60,60,1020
sheepsquatchimposterling,20,60,60,60,60,60,60,1020
sheepsquatchimposterling,21,60,60,60,60,60,60,1020
sheepsquatchimposterling,22,60,60,60,60,60,60,1020
sheepsquatchimposterling,23,60,60,60,60,60,60,1020
sheepsquatchimposterling,24,60,60,60,60,60,60,1020
sheepsquatchimposterling,25,60,60,60,60,60,60,1020
sheepsquatchimposterling,26,62.6,62.6,62.6,62.6,62.6,62.6,1115.2
sheepsquatchimposterling,27,65.2,65.2,65.2,65.2,65.2,65.2,1210.4
sheepsquatchimposterling,28,67.8,67.8,67.8,67.8,67.8,67.8,1305.6000000000001
sheepsquatchimposterling,29,70.39999999999999,70.39999999999999,70.39999999999999,70.39999999999999,70.39999999999999,70.39999999999999,1400.8000000000002
sheepsquatchimposterling,30,72.99999999999999,72.99999999999999,72.99999999999999,72.99999999999999,72.99999999999999,72.99999999999999,1496.0000000000002
sheepsquatchimposterling,31,75.59999999999998,75.59999999999998,75.59999999999998,75.59999999999998,75.59999999999998,75.59999999999998,1591.2000000000003
sheepsquatchimposterling,32,78.19999999999997,78.19999999999997,78.19999999999997,78.19999999999997,78.19999999999997,78.19999999999997,1686.4000000000003
sheepsquatchimposterling,33,80.79999999999997,80.79999999999997,80.79999999999997,80.79999999999997,80.79999999999997,80.79999999999997,1781.6000000000004
sheepsquatchimposterling,34,83.39999999999996,83.39999999999996,83.39999999999996,83.39999999999996,83.39999999999996,83.39999999999996,1876.8000000000004
sheepsquatchimposterling,35,85.99999999999996,85.99999999999996,85.99999999999996,85.99999999999996,85.99999999999996,85.99999999999996,1972.0000000000005
sheepsquatchimposterling,36,88.59999999999995,88.59999999999995,88.59999999999995,88.59999999999995,88.59999999999995,88.59999999999995,2067.2000000000003
sheepsquatchimposterling,37,91.19999999999995,91.19999999999995,91.19999999999995,91.19999999999995,91.19999999999995,91.19999999999995,2162.4
sheepsquatchimposterling,38,93.79999999999994,93.79999999999994,93.79999999999994,93.79999999999994,93.79999999999994,93.79999999999994,2257.6
sheepsquatchimposterling,39,96.39999999999993,96.39999999999993,96.39999999999993,96.39999999999993,96.39999999999993,96.39999999999993,2352.7999999999997
sheepsquatchimposterling,40,98.99999999999993,98.99999999999993,98.99999999999993,98.99999999999993,98.99999999999993,98.99999999999993,2447.9999999999995
sheepsquatchimposterling,41,101.59999999999992,101.59999999999992,101.59999999999992,101.59999999999992,101.59999999999992,101.59999999999992,2543.1999999999994
sheepsquatchimposterling,42,104.19999999999992,104.19999999999992,104.19999999999992,104.19999999999992,104.19999999999992,104.19999999999992,2638.399999999999
sheepsquatchimposterling,43,106.79999999999991,106.79999999999991,106.79999999999991,106.79999999999991,106.79999999999991,106.79999999999991,2733.599999999999
sheepsquatchimposterling,44,109.3999999999999,109.3999999999999,109.3999999999999,109.3999999999999,109.3999999999999,109.3999999999999,2828.799999999999
sheepsquatchimposterling,45,111.9999999999999,111.9999999999999,111.9999999999999,111.9999999999999,111.9999999999999,111.9999999999999,2923.9999999999986
sheepsquatchimposterling,46,114.5999999999999,114.5999999999999,114.5999999999999,114.5999999999999,114.5999999999999,114.5999999999999,3019.1999999999985
sheepsquatchimposterling,47,117.19999999999989,117.19999999999989,117.19999999999989,117.19999999999989,117.19999999999989,117.19999999999989,3114.3999999999983
sheepsquatchimposterling,48,119.79999999999988,119.79999999999988,119.79999999999988,119.79999999999988,119.79999999999988,119.79999999999988,3209.599999999998
sheepsquatchimposterling,49,122.39999999999988,122.39999999999988,122.39999999999988,122.39999999999988,122.39999999999988,122.39999999999988,3304.799999999998
sheepsquatchimposterling,50,125,125,125,125,125,125,3400
sheepsquatchimposterling,51,127.5,127.5,127.5,127.5,127.5,127.5,3484.0
sheepsquatchimposterling,52,130.0,130.0,130.0,130.0,130.0,130.0,3568.0
sheepsquatchimposterling,53,132.5,132.5,132.5,132.5,132.5,132.5,3652.0
sheepsquatchimposterling,54,135.0,135.0,135.0,135.0,135.0,135.0,3736.0
sheepsquatchimposterling,55,137.5,137.5,137.5,137.5,137.5,137.5,3820.0
sheepsquatchimposterling,56,140.0,140.0,140.0,140.0,140.0,140.0,3904.0
sheepsquatchimposterling,57,142.5,142.5,142.5,142.5,142.5,142.5,3988.0
sheepsquatchimposterling,58,145.0,145.0,145.0,145.0,145.0,145.0,4072.0
sheepsquatchimposterling,59,147.5,147.5,147.5,147.5,147.5,147.5,4156.0
sheepsquatchimposterling,60,150.0,150.0,150.0,150.0,150.0,150.0,4240.0
sheepsquatchimposterling,61,152.5,152.5,152.5,152.5,152.5,152.5,4324.0
sheepsquatchimposterling,62,155.0,155.0,155.0,155.0,155.0,155.0,4408.0
sheepsquatchimposterling,63,157.5,157.5,157.5,157.5,157.5,157.5,4492.0
sheepsquatchimposterling,64,160.0,160.0,160.0,160.0,160.0,160.0,4576.0
sheepsquatchimposterling,65,162.5,162.5,162.5,162.5,162.5,162.5,4660.0
sheepsquatchimposterling,66,165.0,165.0,165.0,165.0,165.0,165.0,4744.0
sheepsquatchimposterling,67,167.5,167.5,167.5,167.5,167.5,167.5,4828.0
sheepsquatchimposterling,68,170.0,170.0,170.0,170.0,170.0,170.0,4912.0
sheepsquatchimposterling,69,172.5,172.5,172.5,172.5,172.5,172.5,4996.0
sheepsquatchimposterling,70,175.0,175.0,175.0,175.0,175.0,175.0,5080.0
sheepsquatchimposterling,71,177.5,177.5,177.5,177.5,177.5,177.5,5164.0
sheepsquatchimposterling,72,180.0,180.0,180.0,180.0,180.0,180.0,5248.0
sheepsquatchimposterling,73,182.5,182.5,182.5,182.5,182.5,182.5,5332.0
sheepsquatchimposterling,74,185.0,185.0,185.0,185.0,185.0,185.0,5416.0
sheepsquatchimposterling,75,187.5,187.5,187.5,187.5,187.5,187.5,5500.0
sheepsquatchimposterling,76,190.0,190.0,190.0,190.0,190.0,190.0,5584.0
sheepsquatchimposterling,77,192.5,192.5,192.5,192.5,192.5,192.5,5668.0
sheepsquatchimposterling,78,195.0,195.0,195.0,195.0,195.0,195.0,5752.0
sheepsquatchimposterling,79,197.5,197.5,197.5,197.5,197.5,197.5,5836.0
sheepsquatchimposterling,80,200.0,200.0,200.0,200.0,200.0,200.0,5920.0
sheepsquatchimposterling,81,202.5,202.5,202.5,202.5,202.5,202.5,6004.0
sheepsquatchimposterling,82,205.0,205.0,205.0,205.0,205.0,205.0,6088.0
sheepsquatchimposterling,83,207.5,207.5,207.5,207.5,207.5,207.5,6172.0
sheepsquatchimposterling,84,210.0,210.0,210.0,210.0,210.0,210.0,6256.0
sheepsquatchimposterling,85,212.5,212.5,212.5,212.5,212.5,212.5,6340.0
sheepsquatchimposterling,86,215.0,215.0,215.0,215.0,215.0,215.0,6424.0
sheepsquatchimposterling,87,217.5,217.5,217.5,217.5,217.5,217.5,6508.0
sheepsquatchimposterling,88,220.0,220.0,220.0,220.0,220.0,220.0,6592.0
sheepsquatchimposterling,89,222.5,222.5,222.5,222.5,222.5,222.5,6676.0
sheepsquatchimposterling,90,225.0,225.0,225.0,225.0,225.0,225.0,6760.0
sheepsquatchimposterling,91,227.5,227.5,227.5,227.5,227.5,227.5,6844.0
sheepsquatchimposterling,92,230.0,230.0,230.0,230.0,230.0,230.0,6928.0
sheepsquatchimposterling,93,232.5,232.5,232.5,232.5,232.5,232.5,7012.0
sheepsquatchimposterling,94,235.0,235.0,235.0,235.0,235.0,235.0,7096.0
sheepsquatchimposterling,95,237.5,237.5,237.5,237.5,237.5,237.5,7180.0
sheepsquatchimposterling,96,240.0,240.0,240.0,240.0,240.0,240.0,7264.0
sheepsquatchimposterling,97,242.5,242.5,242.5,242.5,242.5,242.5,7348.0
sheepsquatchimposterling,98,245.0,245.0,245.0,245.0,245.0,245.0,7432.0
sheepsquatchimposterling,99,247.5,247.5,247.5,247.5,247.5,247.5,7516.0
sheepsquatchimposterling,100,250,250,250,250,250,250,7600
sheepsquatchimposterling,101,250,250,250,250,250,250,7600
sheepsquatchimposterling,102,250,250,250,250,250,250,7600
sheepsquatchimposterling,103,250,250,250,250,250,250,7600
sheepsquatchimposterling,104,250,250,250,250,250,250,7600
sheepsquatchimposterling,105,250,250,250,250,250,250,7600
sheepsquatchimposterling,106,250,250,250,250,250,250,7600
sheepsquatchimposterling,107,250,250,250,250,250,250,7600
sheepsquatchimposterling,108,250,250,250,250,250,250,7600
sheepsquatchimposterling,109,250,250,250,250,250,250,7600
sheepsquatchimposterling,110,250,250,250,250,250,250,7600
sheepsquatchimposterling,111,250,250,250,250,250,250,7600
sheepsquatchimposterling,112,250,250,250,250,250,250,7600
sheepsquatchimposterling,113,250,250,250,250,250,250,7600
sheepsquatchimposterling,114,250,250,250,250,250,250,7600
sheepsquatchimposterling,115,250,250,250,250,250,250,7600
sheepsquatchimposterling,116,250,250,250,250,250,250,7600
sheepsquatchimposterling,117,250,250,250,250,250,250,7600
sheepsquatchimposterling,118,250,250,250,250,250,250,7600
sheepsquatchimposterling,119,250,250,250,250,250,250,7600
sheepsquatchimposterling,120,250,250,250,250,250,250,7600
shin,1,60,80,80,80,80,80,1544
shin,2,60,80,80,80,80,80,1544
shin,3,60,80,80,80,80,80,1544
shin,4,60,80,80,80,80,80,1544
shin,5,60,80,80,80,80,80,1544
shin,6,60,80,80,80,80,80,1544
shin,7,60,80,80,80,80,80,1544
shin,8,60,80,80,80,80,80,1544
shin,9,60,80,80,80,80,80,1544
shin,10,60,80,80,80,80,80,1544
shin,11,60,80,80,80,80,80,1544
shin,12,60,80,80,80,80,80,1544
shin,13,60,80,80,80,80,80,1544
shin,14,60,80,80,80,80,80,1544
shin,15,60,80,80,80,80,80,1544
shin,16,60,80,80,80,80,80,1544
shin,17,60,80,80,80,80,80,1544
shin,18,60,80,80,80,80,80,1544
shin,19,60,80,80,80,80,80,1544
shin,20,60,80,80,80,80,80,1544
shin,21,60,80,80,80,80,80,1544
shin,22,60,80,80,80,80,80,1544
shin,23,60,80,80,80,80,80,1544
shin,24,60,80,80,80,80,80,1544
shin,25,60,80,80,80,80,80,1544
shin,26,61.2,80.8,84.0,84.0,84.0,84.0,1597.56
shin,27,62.400000000000006,81.6,88.0,88.0,88.0,88.0,1651.12
shin,28,63.60000000000001,82.39999999999999,92.0,92.0,92.0,92.0,1704.6799999999998
shin,29,64.80000000000001,83.19999999999999,96.0,96.0,96.0,96.0,1758.2399999999998
shin,30,66.00000000000001,83.99999999999999,100.0,100.0,100.0,100.0,1811.7999999999997
shin,31,67.20000000000002,84.79999999999998,104.0,104.0,104.0,104.0,1865.3599999999997
shin,32,68.40000000000002,85.59999999999998,108.0,108.0,108.0,108.0,1918.9199999999996
shin,33,69.60000000000002,86.39999999999998,112.0,112.0,112.0,112.0,1972.4799999999996
shin,34,70.80000000000003,87.19999999999997,116.0,116.0,116.0,116.0,2026.0399999999995
shin,35,72.00000000000003,87.99999999999997,120.0,120.0,120.0,120.0,2079.5999999999995
shin,36,73.20000000000003,88.79999999999997,124.0,124.0,124.0,124.0,2133.1599999999994
shin,37,74.40000000000003,89.59999999999997,128.0,128.0,128.0,128.0,2186.7199999999993
shin,38,75.60000000000004,90.39999999999996,132.0,132.0,132.0,132.0,2240.2799999999993
shin,39,76.80000000000004,91.19999999999996,136.0,136.0,136.0,136.0,2293.8399999999992
shin,40,78.00000000000004,91.99999999999996,140.0,140.0,140.0,140.0,2347.399999999999
shin,41,79.20000000000005,92.79999999999995,144.0,144.0,144.0,144.0,2400.959999999999
shin,42,80.40000000000005,93.59999999999995,148.0,148.0,148.0,148.0,2454.519999999999
shin,43,81.60000000000005,94.39999999999995,152.0,152.0,152.0,152.0,2508.079999999999
shin,44,82.80000000000005,95.19999999999995,156.0,156.0,156.0,156.0,2561.639999999999
shin,45,84.00000000000006,95.99999999999994,160.0,160.0,160.0,160.0,2615.199999999999
shin,46,85.20000000000006,96.79999999999994,164.0,164.0,164.0,164.0,2668.759999999999
shin,47,86.40000000000006,97.59999999999994,168.0,168.0,168.0,168.0,2722.319999999999
shin,48,87.60000000000007,98.39999999999993,172.0,172.0,172.0,172.0,2775.8799999999987
shin,49,88.80000000000007,99.19999999999993,176.0,176.0,176.0,176.0,2829.4399999999987
shin,50,90,100,180,180,180,180,2883
shin,51,91.2,100.6,181.4,181.4,181.4,181.4,2936.54
shin,52,92.4,101.19999999999999,182.8,182.8,182.8,182.8,2990.08
shin,53,93.60000000000001,101.79999999999998,184.20000000000002,184.20000000000002,184.20000000000002,184.20000000000002,3043.62
shin,54,94.80000000000001,102.39999999999998,185.60000000000002,185.60000000000002,185.60000000000002,185.60000000000002,3097.16
shin,55,96.00000000000001,102.99999999999997,187.00000000000003,187.00000000000003,187.00000000000003,187.00000000000003,3150.7
shin,56,97.20000000000002,103.59999999999997,188.40000000000003,188.40000000000003,188.40000000000003,188.40000000000003,3204.24
shin,57,98.40000000000002,104.19999999999996,189.80000000000004,189.80000000000004,189.80000000000004,189.80000000000004,3257.7799999999997
shin,58,99.60000000000002,104.79999999999995,191.20000000000005,191.20000000000005,191.20000000000005,191.20000000000005,3311.3199999999997
shin,59,100.80000000000003,105.39999999999995,192.60000000000005,192.60000000000005,192.60000000000005,192.60000000000005,3364.8599999999997
shin,60,102.00000000000003,105.99999999999994,194.00000000000006,194.00000000000006,194.00000000000006,194.00000000000006,3418.3999999999996
shin,61,103.20000000000003,106.59999999999994,195.40000000000006,195.40000000000006,195.40000000000006,195.40000000000006,3471.9399999999996
shin,62,104.40000000000003,107.19999999999993,196.80000000000007,196.80000000000007,196.80000000000007,196.80000000000007,3525.4799999999996
shin,63,105.60000000000004,107.79999999999993,198.20000000000007,198.20000000000007,198.20000000000007,198.20000000000007,3579.0199999999995
shin,64,106.80000000000004,108.39999999999992,199.60000000000008,199.60000000000008,199.60000000000008,199.60000000000008,3632.5599999999995
shin,65,108.00000000000004,108.99999999999991,201.00000000000009,201.00000000000009,201.00000000000009,201.00000000000009,3686.0999999999995
shin,66,109.20000000000005,109.59999999999991,202.4000000000001,202.4000000000001,202.4000000000001,202.4000000000001,3739.6399999999994
shin,67,110.40000000000005,110.1999999999999,203.8000000000001,203.8000000000001,203.8000000000001,203.8000000000001,3793.1799999999994
shin,68,111.60000000000005,110.7999999999999,205.2000000000001,205.2000000000001,205.2000000000001,205.2000000000001,3846.7199999999993
shin,69,112.80000000000005,111.39999999999989,206.6000000000001,206.6000000000001,206.6000000000001,206.6000000000001,3900.2599999999993
shin,70,114.00000000000006,111.99999999999989,208.0000000000001,208.0000000000001,208.0000000000001,208.0000000000001,3953.7999999999993
shin,71,115.20000000000006,112.59999999999988,209.40000000000012,209.40000000000012,209.40000000000012,209.40000000000012,4007.3399999999992
shin,72,116.40000000000006,113.19999999999987,210.80000000000013,210.80000000000013,210.80000000000013,210.80000000000013,4060.879999999999
shin,73,117.60000000000007,113.79999999999987,212.20000000000013,212.20000000000013,212.20000000000013,212.20000000000013,4114.419999999999
shin,74,118.80000000000007,114.39999999999986,213.60000000000014,213.60000000000014,213.60000000000014,213.60000000000014,4167.959999999999
shin,75,120.00000000000007,114.99999999999986,215.00000000000014,215.00000000000014,215.00000000000014,215.00000000000014,4221.499999999999
shin,76,121.20000000000007,115.59999999999985,216.40000000000015,216.40000000000015,216.40000000000015,216.40000000000015,4275.039999999999
shin,77,122.40000000000008,116.19999999999985,217.80000000000015,217.80000000000015,217.80000000000015,217.80000000000015,4328.579999999999
shin,78,123.60000000000008,116.79999999999984,219.20000000000016,219.20000000000016,219.20000000000016,219.20000000000016,4382.119999999999
shin,79,124.80000000000008,117.39999999999984,220.60000000000016,220.60000000000016,220.60000000000016,220.60000000000016,4435.659999999999
shin,80,126.00000000000009,117.99999999999983,222.00000000000017,222.00000000000017,222.00000000000017,222.00000000000017,4489.199999999999
shin,81,127.20000000000009,118.59999999999982,223.40000000000018,223.40000000000018,223.40000000000018,223.40000000000018,4542.739999999999
shin,82,128.4000000000001,119.19999999999982,224.80000000000018,224.80000000000018,224.80000000000018,224.80000000000018,4596.279999999999
shin,83,129.60000000000008,119.79999999999981,226.2000000000002,226.2000000000002,226.2000000000002,226.2000000000002,4649.819999999999
shin,84,130.80000000000007,120.3999999999998,227.6000000000002,227.6000000000002,227.6000000000002,227.6000000000002,4703.359999999999
shin,85,132.00000000000006,120.9999999999998,229.0000000000002,229.0000000000002,229.0000000000002,229.0000000000002,4756.899999999999
shin,86,133.20000000000005,121.5999999999998,230.4000000000002,230.4000000000002,230.4000000000002,230.4000000000002,4810.439999999999
shin,87,134.40000000000003,122.19999999999979,231.8000000000002,231.8000000000002,231.8000000000002,231.8000000000002,4863.979999999999
shin,88,135.60000000000002,122.79999999999978,233.20000000000022,233.20000000000022,233.20000000000022,233.20000000000022,4917.519999999999
shin,89,136.8,123.39999999999978,234.60000000000022,234.60000000000022,234.60000000000022,234.60000000000022,4971.059999999999
shin,90,138.0,123.99999999999977,236.00000000000023,236.00000000000023,236.00000000000023,236.00000000000023,5024.5999999999985
shin,91,139.2,124.59999999999977,237.40000000000023,237.40000000000023,237.40000000000023,237.40000000000023,5078.1399999999985
shin,92,140.39999999999998,125.19999999999976,238.80000000000024,238.80000000000024,238.80000000000024,238.80000000000024,5131.6799999999985
shin,93,141.59999999999997,125.79999999999976,240.20000000000024,240.20000000000024,240.20000000000024,240.20000000000024,5185.219999999998
shin,94,142.79999999999995,126.39999999999975,241.60000000000025,241.60000000000025,241.60000000000025,241.60000000000025,5238.759999999998
shin,95,143.99999999999994,126.99999999999974,243.00000000000026,243.00000000000026,243.00000000000026,243.00000000000026,5292.299999999998
shin,96,145.19999999999993,127.59999999999974,244.40000000000026,244.40000000000026,244.40000000000026,244.40000000000026,5345.839999999998
shin,97,146.39999999999992,128.19999999999973,245.80000000000027,245.80000000000027,245.80000000000027,245.80000000000027,5399.379999999998
shin,98,147.5999999999999,128.79999999999973,247.20000000000027,247.20000000000027,247.20000000000027,247.20000000000027,5452.919999999998
shin,99,148.7999999999999,129.39999999999972,248.60000000000028,248.60000000000028,248.60000000000028,248.60000000000028,5506.459999999998
shin,100,150,130,250,250,250,250,5560
shin,101,150,130,250,250,250,250,5560
shin,102,150,130,250,250,250,250,5560
shin,103,150,130,250,250,250,250,5560
shin,104,150,130,250,250,250,250,5560
shin,105,150,130,250,250,250,250,5560
shin,106,150,130,250,250,250,250,5560
shin,107,150,130,250,250,250,250,5560
shin,108,150,130,250,250,250,250,5560
shin,109,150,130,250,250,250,250,5560
shin,110,150,130,250,250,250,250,5560
shin,111,150,130,250,250,250,250,5560
shin,112,150,130,250,250,250,250,5560
shin,113,150,130,250,250,250,250,5560
shin,114,150,130,250,250,250,250,5560
shin,115,150,130,250,250,250,250,5560
shin,116,150,130,250,250,250,250,5560
shin,117,150,130,250,250,250,250,5560
shin,118,150,130,250,250,250,250,5560
shin,119,150,130,250,250,250,250,5560
shin,120,150,130,250,250,250,250,5560
smbehemoth,1,150,100,250,250,250,150,3700
smbehemoth,2,150,100,250,250,250,150,3700
smbehemoth,3,150,100,250,250,250,150,3700
smbehemoth,4,150,100,250,250,250,150,3700
